,url,prize,photographer,year
1525,https://www.worldpressphoto.org/collection/photo-contest/1999/mike-goldwater/1,"Stories, 2nd prize",Mike Goldwater,1999
1526,https://www.worldpressphoto.org/collection/photo-contest/1999/jurgen-freund/1,"Stories, 3rd prize",Jürgen Freund,1999
1527,https://www.worldpressphoto.org/collection/photo-contest/1999/srdjan-ilic-ot/1,"Singles, Individual awards",Srdjan Ilic,1999
1528,https://www.worldpressphoto.org/collection/photo-contest/1999/dayna-smith-pn/1,"Singles, 1st prize",Dayna Smith,1999
1529,https://www.worldpressphoto.org/collection/photo-contest/1999/saurabh-das/1,"Singles, 3rd prize",Saurabh Das,1999
1530,https://www.worldpressphoto.org/collection/photo-contest/1999/mike-stocker-gn/1,"Singles, 2nd prize",Mike Stocker,1999
1531,https://www.worldpressphoto.org/collection/photo-contest/1999/thys-dullaart/1,"Stories, 2nd prize",Thys Dullaart,1999
1532,https://www.worldpressphoto.org/collection/photo-contest/1999/ettore-malanca/1,"Stories, 3rd prize",Ettore Malanca,1999
1533,https://www.worldpressphoto.org/collection/photo-contest/1999/chien-chi-chang/1,"Stories, 1st prize", Chien-Chi Chang,1999
1534,https://www.worldpressphoto.org/collection/photo-contest/1999/marco-vacca/1,"Singles, 3rd prize",Marco Vacca,1999
1535,https://www.worldpressphoto.org/collection/photo-contest/1999/faustino-soriano/1,"Singles, 1st prize",Faustino Soriano,1999
1536,https://www.worldpressphoto.org/collection/photo-contest/1999/jack-picone/1,"Singles, 1st prize",Jack Picone,1999
1537,https://www.worldpressphoto.org/collection/photo-contest/1999/srdjan-ilic-ca/1,"Singles, Individual awards",Srdjan Ilic,1999
1538,https://www.worldpressphoto.org/collection/photo-contest/1999/stefano-de-luigi/1,"Stories, 3rd prize",Stefano De Luigi,1999
1539,https://www.worldpressphoto.org/collection/photo-contest/1999/mark-power/1,"Stories, 2nd prize",Mark Power,1999
1540,https://www.worldpressphoto.org/collection/photo-contest/1999/massimo-siragusa/1,"Stories, 1st prize",Massimo Siragusa,1999
1541,https://www.worldpressphoto.org/collection/photo-contest/1999/wendy-sue-lamm/1,"Singles, 3rd prize",Wendy Sue Lamm,1999
1542,https://www.worldpressphoto.org/collection/photo-contest/1999/gideon-mendel/1,"Singles, 2nd prize",Gideon Mendel,1999
1543,https://www.worldpressphoto.org/collection/photo-contest/1999/nancy-andrews/1,"Singles, 2nd prize",Nancy Andrews,1999
1544,https://www.worldpressphoto.org/collection/photo-contest/1999/rich-addicks/1,"Singles, 1st prize",Rich Addicks,1999
1545,https://www.worldpressphoto.org/collection/photo-contest/1999/trent-parke/1,"Singles, 2nd prize",Trent Parke,1999
1546,https://www.worldpressphoto.org/collection/photo-contest/1999/mike-stocker-pn/1,"Singles, 3rd prize",Mike Stocker,1999
1547,https://www.worldpressphoto.org/collection/photo-contest/1999/roger-lemoyne/1,"Stories, 2nd prize",Roger Lemoyne,1999
1548,https://www.worldpressphoto.org/collection/photo-contest/1999/shafiqul-alam-kiron/1,"Stories, 1st prize",Shafiqul Alam Kiron,1999
1549,https://www.worldpressphoto.org/collection/photo-contest/1999/srdjan-ilic-sns/1,"Stories, 3rd prize",Srdjan Ilic,1999
1550,https://www.worldpressphoto.org/collection/photo-contest/1999/james-nachtwey/1,"Stories, 2nd prize",James Nachtwey,1999
1551,https://www.worldpressphoto.org/collection/photo-contest/1999/eyal-warshavsky/1,"Stories, 1st prize",Eyal Warshavsky,1999
1552,https://www.worldpressphoto.org/collection/photo-contest/1999/themba-hadebe/1,"Singles, 3rd prize",Themba Hadebe,1999
1553,https://www.worldpressphoto.org/collection/photo-contest/1999/santiago-lyon/1,"Singles, 2nd prize",Santiago Lyon,1999
1554,https://www.worldpressphoto.org/collection/photo-contest/1999/kim-jae-young/1,"Singles, 1st prize", Kim Jae Young,1999
1555,https://www.worldpressphoto.org/collection/photo-contest/1999/jodi-bieber-sps/1,"Stories, 2nd prize",Jodi Bieber,1999
1556,https://www.worldpressphoto.org/collection/photo-contest/1999/craig-golding/1,"Stories, 1st prize",Craig Golding,1999
1557,https://www.worldpressphoto.org/collection/photo-contest/1999/didier-debusschere/1,"Singles, 3rd prize",Didier Debusschere,1999
1558,https://www.worldpressphoto.org/collection/photo-contest/1999/amel-emric/1,"Singles, 2nd prize",Amel Emric,1999
1559,https://www.worldpressphoto.org/collection/photo-contest/1999/simon-bruty/1,"Singles, 1st prize",Simon Bruty,1999
1560,https://www.worldpressphoto.org/collection/photo-contest/1999/stephen-dupont/1,"Stories, 3rd prize",Stephen Dupont,1999
1561,https://www.worldpressphoto.org/collection/photo-contest/1999/floris-leeuwenberg/1,"Stories, 2nd prize",Floris Leeuwenberg,1999
1562,https://www.worldpressphoto.org/collection/photo-contest/1999/michael-williamson/1,"Stories, 3rd prize",Michael Williamson,1999
1563,https://www.worldpressphoto.org/collection/photo-contest/1999/peter-ginter/1,"Stories, 3rd prize",Peter Ginter,1999
1564,https://www.worldpressphoto.org/collection/photo-contest/1999/seamus-murphy-po/1,"Singles, 1st prize",Seamus Murphy,1999
1565,https://www.worldpressphoto.org/collection/photo-contest/1999/harry-borden/1,"Singles, 2nd prize",Harry Borden,1999
1566,https://www.worldpressphoto.org/collection/photo-contest/1999/paolo-pellegrin/1,"Singles, 3rd prize",Paolo Pellegrin,1999
1567,https://www.worldpressphoto.org/collection/photo-contest/1999/seamus-murphy-pos/1,"Stories, 2nd prize",Seamus Murphy,1999
1568,https://www.worldpressphoto.org/collection/photo-contest/1999/jodi-bieber-pos/1,"Stories, 1st prize",Jodi Bieber,1999
1569,https://www.worldpressphoto.org/collection/photo-contest/1999/stephan-elleringmann-st1/1,"Singles, 1st prize",Stephan Elleringmann,1999
1570,https://www.worldpressphoto.org/collection/photo-contest/1999/stephan-elleringmann-st2/1,"Singles, 2nd prize",Stephan Elleringmann,1999
1571,https://www.worldpressphoto.org/collection/photo-contest/1999/max-aguilera-hellweg/1,"Singles, 3rd prize",Max Aguilera-Hellweg,1999
1572,https://www.worldpressphoto.org/collection/photo-contest/1999/michael-amendolia/1,"Stories, 1st prize",Michael Amendolia,1999
1573,https://www.worldpressphoto.org/collection/photo-contest/1999/antonin-kratochvil/1,"Stories, 3rd prize",Antonin Kratochvil,1999
1574,https://www.worldpressphoto.org/collection/photo-contest/2000/yuri-kozyrev-gns/1,"Stories, 3rd prize",Yuri Kozyrev,2000
1575,https://www.worldpressphoto.org/collection/photo-contest/2000/jan-dago/1,"Singles, 3rd prize",Jan Dago,2000
1576,https://www.worldpressphoto.org/collection/photo-contest/2000/yannis-behrakis/1,"Stories, 1st prize",Yannis Behrakis,2000
1577,https://www.worldpressphoto.org/collection/photo-contest/2000/ilkka-uimonen/1,"Stories, 2nd prize",Ilkka Uimonen,2000
1578,https://www.worldpressphoto.org/collection/photo-contest/2000/enric-marti/1,"Singles, 1st prize",Enric Martí,2000
1579,https://www.worldpressphoto.org/collection/photo-contest/2000/harald-henden-ot/1,"Singles, Individual awards",Harald Henden,2000
1580,https://www.worldpressphoto.org/collection/photo-contest/2000/olivier-boels/1,"Singles, 3rd prize",Olivier Boëls,2000
1581,https://www.worldpressphoto.org/collection/photo-contest/2000/tine-harden-nas/1,"Stories, 1st prize",Tine Harden,2000
1582,https://www.worldpressphoto.org/collection/photo-contest/2000/claudine-doury/1,"Stories, 2nd prize",Claudine Doury,2000
1583,https://www.worldpressphoto.org/collection/photo-contest/2000/norbert-wu/1,"Stories, 3rd prize",Norbert Wu,2000
1584,https://www.worldpressphoto.org/collection/photo-contest/2000/david-w-smith/1,"Singles, 2nd prize",David W. Smith,2000
1585,https://www.worldpressphoto.org/collection/photo-contest/2000/tomasz-gudzowaty/1,"Singles, 2nd prize",Tomasz Gudzowaty,2000
1586,https://www.worldpressphoto.org/collection/photo-contest/2000/yuri-kozyrev-gn/1,"Singles, 1st prize",Yuri Kozyrev,2000
1587,https://www.worldpressphoto.org/collection/photo-contest/2000/kalpesh-lathigra/1,"Singles, 1st prize",Kalpesh Lathigra,2000
1588,https://www.worldpressphoto.org/collection/photo-contest/2000/trent-parke/1,"Stories, 2nd prize",Trent Parke,2000
1589,https://www.worldpressphoto.org/collection/photo-contest/2000/zana-briski/1,"Stories, 1st prize",Zana Briski,2000
1590,https://www.worldpressphoto.org/collection/photo-contest/2000/thomas-james-hurst/1,"Singles, 3rd prize",Thomas James Hurst,2000
1591,https://www.worldpressphoto.org/collection/photo-contest/2000/tom-pilston/1,"Singles, 2nd prize",Tom Pilston,2000
1592,https://www.worldpressphoto.org/collection/photo-contest/2000/christopher-steele-perkins/1,"Singles, 1st prize",Christopher Steele-Perkins,2000
1593,https://www.worldpressphoto.org/collection/photo-contest/2000/harald-henden-ca/1,"Singles, Individual awards",Harald Henden,2000
1594,https://www.worldpressphoto.org/collection/photo-contest/2000/karl-lang/1,"Stories, 3rd prize",Karl Lang,2000
1595,https://www.worldpressphoto.org/collection/photo-contest/2000/isabel-munoz/1,"Stories, 2nd prize",Isabel Muñoz,2000
1596,https://www.worldpressphoto.org/collection/photo-contest/2000/wang-yao/1,"Stories, 1st prize", Wang Yao,2000
1597,https://www.worldpressphoto.org/collection/photo-contest/2000/cecilia-larrabure/1,"Singles, 3rd prize",Cecilia Larrabure,2000
1598,https://www.worldpressphoto.org/collection/photo-contest/2000/john-peter-hogg/1,"Singles, 2nd prize",John Peter Hogg,2000
1599,https://www.worldpressphoto.org/collection/photo-contest/2000/paolo-pellegrin/1,"Singles, 1st prize",Paolo Pellegrin,2000
1600,https://www.worldpressphoto.org/collection/photo-contest/2000/mike-abrahams/1,"Stories, 3rd prize",Mike Abrahams,2000
1601,https://www.worldpressphoto.org/collection/photo-contest/2000/robert-knoth/1,"Singles, 2nd prize",Robert Knoth,2000
1602,https://www.worldpressphoto.org/collection/photo-contest/2000/joseph-mcnally/1,"Stories, 2nd prize",Joseph McNally,2000
1603,https://www.worldpressphoto.org/collection/photo-contest/2000/jan-grarup/1,"Stories, 1st prize",Jan Grarup,2000
1604,https://www.worldpressphoto.org/collection/photo-contest/2000/neil-libbert/1,"Stories, 2nd prize",Neil Libbert,2000
1605,https://www.worldpressphoto.org/collection/photo-contest/2000/john-stanmeyer-sns1/1,"Stories, 1st prize",John Stanmeyer,2000
1606,https://www.worldpressphoto.org/collection/photo-contest/2000/aijaz-rahi/1,"Singles, 3rd prize",Aijaz Rahi,2000
1607,https://www.worldpressphoto.org/collection/photo-contest/2000/afrim-hajrullahu/1,"Singles, 2nd prize",Afrim Hajrullahu,2000
1608,https://www.worldpressphoto.org/collection/photo-contest/2000/cho-sung-su/1,"Singles, 1st prize", Cho Sung Su,2000
1609,https://www.worldpressphoto.org/collection/photo-contest/2000/david-stewart-smith/1,"Stories, 3rd prize",David Stewart-Smith,2000
1610,https://www.worldpressphoto.org/collection/photo-contest/2000/tim-hetherington/1,"Stories, 2nd prize",Tim Hetherington,2000
1611,https://www.worldpressphoto.org/collection/photo-contest/2000/adam-pretty/1,"Stories, 1st prize",Adam Pretty,2000
1612,https://www.worldpressphoto.org/collection/photo-contest/2000/scott-barbour/1,"Singles, 3rd prize",Scott Barbour,2000
1613,https://www.worldpressphoto.org/collection/photo-contest/2000/bruno-fablet/1,"Singles, 2nd prize",Bruno Fablet,2000
1614,https://www.worldpressphoto.org/collection/photo-contest/2000/eric-larson/1,"Singles, 1st prize",Eric Larson,2000
1615,https://www.worldpressphoto.org/collection/photo-contest/2000/raphael-gaillarde/1,"Stories, 3rd prize",Raphaël Gaillarde,2000
1616,https://www.worldpressphoto.org/collection/photo-contest/2000/john-stanmeyer-sns3/1,"Stories, 3rd prize",John Stanmeyer,2000
1617,https://www.worldpressphoto.org/collection/photo-contest/2000/peter-j-menzel/1,"Stories, 1st prize",Peter J. Menzel,2000
1618,https://www.worldpressphoto.org/collection/photo-contest/2000/dean-sewell/1,"Stories, 2nd prize",Dean Sewell,2000
1619,https://www.worldpressphoto.org/collection/photo-contest/2000/claus-bjørn-larsen-pns/1,"Stories, 3rd prize",Claus Bjørn Larsen,2000
1620,https://www.worldpressphoto.org/collection/photo-contest/2000/lara-solt/1,"Singles, 1st prize",Lara Solt,2000
1621,https://www.worldpressphoto.org/collection/photo-contest/2000/tim-zielenbach/1,"Singles, 3rd prize",Tim Zielenbach,2000
1622,https://www.worldpressphoto.org/collection/photo-contest/2000/gabriel-bouys/1,"Singles, 3rd prize",Gabriel Bouys,2000
1623,https://www.worldpressphoto.org/collection/photo-contest/2000/tim-georgeson/1,"Singles, 2nd prize",Tim Georgeson,2000
1624,https://www.worldpressphoto.org/collection/photo-contest/2000/philippe-gontier/1,"Stories, 2nd prize",Philippe Gontier,2000
1625,https://www.worldpressphoto.org/collection/photo-contest/2000/silva/1,"Stories, 3rd prize",Silva ,2000
1626,https://www.worldpressphoto.org/collection/photo-contest/2000/john-gay/1,"Singles, 1st prize",John Gay,2000
1627,https://www.worldpressphoto.org/collection/photo-contest/2000/nicole-ottawa/1,"Singles, 2nd prize",Nicole Ottawa,2000
1628,https://www.worldpressphoto.org/collection/photo-contest/2000/michael-adaskaveg/1,"Singles, 3rd prize",Michael Adaskaveg,2000
1629,https://www.worldpressphoto.org/collection/photo-contest/2000/denis-dailleux/1,"Stories, 1st prize",Denis Dailleux,2000
1630,https://www.worldpressphoto.org/collection/photo-contest/2001/vladimir-velengurin-gns/1,"Stories, 1st prize",Vladimir Velengurin,2001
1631,https://www.worldpressphoto.org/collection/photo-contest/2001/karel-prinsloo/1,"Stories, 2nd prize",Karel Prinsloo,2001
1632,https://www.worldpressphoto.org/collection/photo-contest/2001/vladimir-vyatkin/1,"Stories, 3rd prize",Vladimir Vyatkin,2001
1633,https://www.worldpressphoto.org/collection/photo-contest/2001/bo-thomassen/1,"Singles, 1st prize",Bo Thomassen,2001
1634,https://www.worldpressphoto.org/collection/photo-contest/2001/stephan-vanfleteren-ot/1,"Singles, Individual awards",Stephan Vanfleteren,2001
1635,https://www.worldpressphoto.org/collection/photo-contest/2001/andres-emilio-salinero/1,"Singles, 3rd prize",Andrés Emilio Salinero,2001
1636,https://www.worldpressphoto.org/collection/photo-contest/2001/narelle-autio-trent-parke/1,"Stories, 1st prize", Narelle Autio & Trent Parke,2001
1637,https://www.worldpressphoto.org/collection/photo-contest/2001/michel-denis-huot/1,"Stories, 2nd prize",Michel Denis-Huot,2001
1638,https://www.worldpressphoto.org/collection/photo-contest/2001/jon-hrusa/1,"Stories, 3rd prize",Jon Hrusa,2001
1639,https://www.worldpressphoto.org/collection/photo-contest/2001/dudley-m-brooks/1,"Singles, 3rd prize",Dudley M. Brooks,2001
1640,https://www.worldpressphoto.org/collection/photo-contest/2001/jacqueline-mia-foster/1,"Singles, 2nd prize",Jacqueline Mia Foster,2001
1641,https://www.worldpressphoto.org/collection/photo-contest/2001/amit-shabi/1,"Singles, 2nd prize",Amit Shabi,2001
1642,https://www.worldpressphoto.org/collection/photo-contest/2001/lara-jo-regan-dl/1,"Singles, 1st prize",Lara Jo Regan,2001
1643,https://www.worldpressphoto.org/collection/photo-contest/2001/haseon-park/1,"Stories, 3rd prize",Haseon Park,2001
1644,https://www.worldpressphoto.org/collection/photo-contest/2001/bruno-stevens/1,"Stories, 2nd prize",Bruno Stevens,2001
1645,https://www.worldpressphoto.org/collection/photo-contest/2001/jodi-bieber-dls/1,"Stories, 1st prize",Jodi Bieber,2001
1646,https://www.worldpressphoto.org/collection/photo-contest/2001/julien-daniel/1,"Singles, 3rd prize",Julien Daniel,2001
1647,https://www.worldpressphoto.org/collection/photo-contest/2001/ed-kashi/1,"Singles, 2nd prize",Ed Kashi,2001
1648,https://www.worldpressphoto.org/collection/photo-contest/2001/stephan-vanfleteren-ca/1,"Singles, Individual awards",Stephan Vanfleteren,2001
1649,https://www.worldpressphoto.org/collection/photo-contest/2001/robert-huber-stephan-vanfleteren/1,"Stories, 3rd prize", Robert Huber & Stephan Vanfleteren,2001
1650,https://www.worldpressphoto.org/collection/photo-contest/2001/christien-jaspars/1,"Stories, 2nd prize",Christien Jaspars,2001
1651,https://www.worldpressphoto.org/collection/photo-contest/2001/t-j-lemon/1,"Stories, 1st prize",T.J. Lemon,2001
1652,https://www.worldpressphoto.org/collection/photo-contest/2001/fred-squillante/1,"Singles, 3rd prize",Fred Squillante,2001
1653,https://www.worldpressphoto.org/collection/photo-contest/2001/jordis-antonia-schlosser/1,"Singles, 2nd prize",Jordis Antonia Schlösser,2001
1654,https://www.worldpressphoto.org/collection/photo-contest/2001/antonio-zazueta-olmos/1,"Singles, 1st prize",Antonio Zazueta Olmos,2001
1655,https://www.worldpressphoto.org/collection/photo-contest/2001/reinhard-krause/1,"Singles, 1st prize",Reinhard Krause,2001
1656,https://www.worldpressphoto.org/collection/photo-contest/2001/paul-lowe/1,"Singles, 2nd prize",Paul Lowe,2001
1657,https://www.worldpressphoto.org/collection/photo-contest/2001/angelo-turetta/1,"Singles, 1st prize",Angelo Turetta,2001
1658,https://www.worldpressphoto.org/collection/photo-contest/2001/matias-costa/1,"Stories, 1st prize",Matias Costa,2001
1659,https://www.worldpressphoto.org/collection/photo-contest/2001/thomas-coex/1,"Stories, 3rd prize",Thomas Coex,2001
1660,https://www.worldpressphoto.org/collection/photo-contest/2001/shafiqul-alam-kiron/1,"Stories, 2nd prize",Shafiqul Alam Kiron,2001
1661,https://www.worldpressphoto.org/collection/photo-contest/2001/thomas-dworzak/1,"Stories, 1st prize",Thomas Dworzak,2001
1662,https://www.worldpressphoto.org/collection/photo-contest/2001/suhaib-salem/1,"Singles, 3rd prize",Suhaib Salem,2001
1663,https://www.worldpressphoto.org/collection/photo-contest/2001/alan-diaz/1,"Singles, 2nd prize",Alan Diaz,2001
1664,https://www.worldpressphoto.org/collection/photo-contest/2001/yuri-shtukin/1,"Singles, 1st prize",Yuri Shtukin,2001
