initial index,Path,Colors_RGB
6071,F:\Temp\1999\Thys Dullaart\2.jpg,"[[30, 30, 30], [216, 216, 216], [116, 116, 116], [66, 66, 66], [166, 166, 166]]"
6072,F:\Temp\1999\Mike Goldwater\8.jpg,"[[25, 25, 25], [215, 215, 215], [128, 128, 128], [80, 80, 80], [172, 172, 172]]"
6073,F:\Temp\1999\Tom Stoddart\7.jpg,"[[190, 190, 190], [39, 39, 39], [152, 152, 152], [91, 91, 91], [175, 175, 175]]"
6074,F:\Temp\1999\Tomasz Gudzowaty\1.jpg,"[[39, 39, 39], [136, 136, 136], [104, 104, 104], [71, 71, 71], [175, 175, 175]]"
6075,F:\Temp\1999\Yunghi Kim\4.jpg,"[[150, 150, 150], [27, 27, 27], [109, 109, 109], [195, 195, 195], [68, 68, 68]]"
6076,F:\Temp\1999\Yunghi Kim\6.jpg,"[[184, 184, 185], [28, 28, 28], [151, 151, 152], [71, 71, 72], [112, 112, 113]]"
6077,F:\Temp\1999\Yunghi Kim\8.jpg,"[[29, 29, 29], [176, 176, 177], [99, 99, 101], [61, 61, 63], [137, 137, 139]]"
6078,F:\Temp\1999\Yunghi Kim\3.jpg,"[[67, 67, 69], [147, 147, 149], [31, 31, 32], [103, 103, 104], [186, 186, 187]]"
6079,F:\Temp\1999\Ettore Malanca\9.jpg,"[[27, 27, 27], [175, 175, 175], [121, 121, 121], [217, 217, 217], [67, 67, 67]]"
6080,F:\Temp\1999\Stefano De Luigi\6.jpg,"[[16, 16, 16], [195, 195, 195], [93, 93, 93], [148, 148, 148], [48, 48, 48]]"
6081,F:\Temp\1999\Tom Stoddart\3.jpg,"[[154, 154, 154], [35, 35, 35], [203, 203, 203], [117, 117, 117], [79, 79, 79]]"
6082,F:\Temp\1999\Massimo Siragusa\1.jpg,"[[35, 35, 37], [58, 127, 173], [187, 135, 71], [55, 89, 86], [166, 202, 220]]"
6083,F:\Temp\1999\Jürgen Freund\10.jpg,"[[209, 175, 84], [42, 34, 27], [101, 80, 46], [231, 201, 118], [171, 136, 56]]"
6084,F:\Temp\1999\Chien-Chi Chang\5.jpg,"[[39, 39, 39], [187, 187, 187], [112, 112, 112], [148, 148, 148], [72, 72, 72]]"
6085,F:\Temp\1999\Antonin Kratochvil\6.jpg,"[[212, 212, 212], [33, 33, 33], [118, 118, 118], [75, 75, 75], [170, 170, 170]]"
6086,F:\Temp\1999\Dudley M. Brooks\7.jpg,"[[177, 177, 177], [28, 28, 28], [87, 87, 87], [137, 137, 137], [208, 208, 208]]"
6087,F:\Temp\1999\Yunghi Kim\5.jpg,"[[31, 31, 31], [191, 191, 191], [109, 109, 109], [151, 151, 151], [66, 66, 66]]"
6088,F:\Temp\1999\Yunghi Kim\7.jpg,"[[42, 42, 42], [136, 136, 136], [74, 74, 74], [170, 170, 170], [106, 106, 106]]"
6089,F:\Temp\1999\Mike Goldwater\9.jpg,"[[30, 30, 30], [156, 156, 156], [72, 72, 72], [195, 195, 195], [113, 113, 113]]"
6090,F:\Temp\1999\Dudley M. Brooks\6.jpg,"[[41, 41, 41], [170, 170, 170], [77, 77, 77], [121, 121, 121], [229, 229, 229]]"
6091,F:\Temp\1999\Tom Stoddart\8.jpg,"[[219, 219, 219], [68, 68, 68], [112, 112, 112], [33, 33, 33], [156, 156, 156]]"
6092,F:\Temp\1999\Jürgen Freund\1.jpg,"[[14, 34, 84], [23, 120, 174], [103, 206, 232], [14, 30, 37], [14, 47, 113]]"
6093,F:\Temp\1999\Tom Stoddart\5.jpg,"[[170, 170, 170], [29, 29, 29], [219, 219, 219], [69, 69, 69], [116, 116, 116]]"
6094,F:\Temp\1999\Dudley M. Brooks\3.jpg,"[[31, 31, 31], [173, 173, 173], [126, 126, 126], [225, 225, 225], [77, 77, 77]]"
6095,F:\Temp\1999\Tom Stoddart\2.jpg,"[[32, 32, 32], [203, 203, 203], [120, 120, 120], [163, 163, 163], [76, 76, 76]]"
6096,F:\Temp\1999\Dudley M. Brooks\2.jpg,"[[30, 30, 30], [164, 164, 164], [122, 122, 122], [212, 212, 212], [82, 82, 82]]"
6097,F:\Temp\1999\Yunghi Kim\2.jpg,"[[20, 20, 20], [126, 126, 126], [51, 51, 51], [164, 164, 164], [88, 88, 88]]"
6098,F:\Temp\1999\Dudley M. Brooks\10.jpg,"[[40, 40, 40], [167, 169, 167], [111, 112, 111], [230, 231, 230], [70, 71, 71]]"
6099,F:\Temp\1999\Mike Goldwater\5.jpg,"[[76, 76, 76], [173, 173, 173], [126, 126, 126], [28, 28, 28], [209, 209, 209]]"
6100,F:\Temp\1999\Yunghi Kim\10.jpg,"[[32, 32, 33], [123, 123, 125], [92, 92, 93], [169, 169, 170], [65, 65, 67]]"
6101,F:\Temp\1999\Tom Stoddart\1.jpg,"[[160, 160, 160], [31, 31, 31], [192, 192, 192], [118, 118, 118], [76, 76, 76]]"
6102,F:\Temp\1999\Dudley M. Brooks\8.jpg,"[[45, 45, 45], [216, 216, 216], [132, 132, 132], [90, 90, 90], [176, 176, 176]]"
6103,F:\Temp\1999\Yunghi Kim\1.jpg,"[[66, 66, 66], [151, 151, 151], [109, 109, 109], [190, 190, 190], [25, 25, 25]]"
6104,F:\Temp\1999\Chien-Chi Chang\3.jpg,"[[179, 179, 179], [66, 66, 66], [107, 107, 107], [28, 28, 28], [145, 145, 145]]"
6105,F:\Temp\1999\Chien-Chi Chang\7.jpg,"[[82, 82, 82], [166, 166, 166], [46, 46, 46], [200, 200, 200], [126, 126, 126]]"
6106,F:\Temp\1999\Mike Goldwater\7.jpg,"[[178, 178, 178], [29, 29, 29], [76, 76, 76], [217, 217, 217], [127, 127, 127]]"
6107,F:\Temp\1999\Roger Lemoyne\4.jpg,"[[183, 183, 183], [29, 29, 29], [91, 91, 91], [225, 225, 225], [144, 144, 144]]"
6108,F:\Temp\1999\Mark Power\9.jpg,"[[167, 167, 167], [28, 28, 28], [201, 201, 201], [74, 74, 74], [125, 125, 125]]"
6109,F:\Temp\1999\Mark Power\8.jpg,"[[40, 40, 40], [211, 211, 211], [63, 63, 63], [116, 116, 116], [172, 172, 172]]"
6110,F:\Temp\1999\Massimo Siragusa\4.jpg,"[[25, 25, 27], [194, 203, 197], [147, 103, 57], [59, 64, 66], [109, 130, 141]]"
6111,F:\Temp\1999\Roger Lemoyne\6.jpg,"[[78, 78, 78], [198, 198, 198], [30, 30, 30], [120, 120, 120], [158, 158, 158]]"
6112,F:\Temp\1999\Massimo Siragusa\8.jpg,"[[159, 138, 29], [39, 39, 40], [194, 179, 22], [122, 96, 34], [76, 66, 38]]"
6113,F:\Temp\1999\Roger Lemoyne\5.jpg,"[[23, 23, 23], [215, 215, 215], [112, 112, 112], [167, 167, 167], [63, 63, 63]]"
6114,F:\Temp\1999\Stefano De Luigi\8.jpg,"[[16, 16, 16], [211, 211, 211], [166, 166, 166], [118, 118, 118], [66, 66, 66]]"
6115,F:\Temp\1999\Massimo Siragusa\9.jpg,"[[23, 23, 24], [156, 181, 187], [97, 52, 29], [155, 125, 62], [66, 119, 142]]"
6116,F:\Temp\1999\Mark Power\1.jpg,"[[63, 63, 63], [129, 129, 129], [35, 35, 35], [93, 93, 93], [177, 177, 177]]"
6117,F:\Temp\1999\Stefano De Luigi\10.jpg,"[[25, 25, 25], [129, 129, 129], [180, 180, 180], [78, 78, 78], [213, 213, 213]]"
6118,F:\Temp\1999\Mark Power\6.jpg,"[[206, 206, 206], [70, 70, 70], [108, 108, 108], [36, 36, 36], [160, 160, 160]]"
6119,F:\Temp\1999\Mark Power\4.jpg,"[[29, 29, 29], [206, 206, 206], [91, 91, 91], [143, 143, 143], [53, 53, 53]]"
6120,F:\Temp\1999\Mark Power\7.jpg,"[[73, 73, 73], [90, 90, 90], [58, 58, 58], [43, 43, 43], [109, 109, 109]]"
6121,F:\Temp\1999\Mark Power\2.jpg,"[[40, 40, 40], [187, 190, 182], [81, 82, 78], [122, 124, 118], [55, 55, 53]]"
6122,F:\Temp\1999\Massimo Siragusa\6.jpg,"[[31, 33, 35], [135, 158, 152], [65, 70, 54], [195, 202, 196], [100, 113, 92]]"
6123,F:\Temp\1999\Thys Dullaart\5.jpg,"[[189, 189, 189], [43, 43, 43], [119, 119, 119], [158, 158, 158], [77, 77, 77]]"
6124,F:\Temp\1999\Massimo Siragusa\10.jpg,"[[31, 30, 30], [174, 146, 51], [99, 112, 84], [124, 63, 34], [146, 154, 132]]"
6125,F:\Temp\1999\Massimo Siragusa\5.jpg,"[[88, 153, 205], [41, 68, 119], [50, 115, 180], [183, 191, 211], [130, 121, 129]]"
6126,F:\Temp\1999\Mark Power\10.jpg,"[[28, 28, 28], [146, 146, 146], [183, 183, 183], [71, 71, 71], [113, 113, 113]]"
6127,F:\Temp\1999\Mark Power\5.jpg,"[[171, 171, 171], [39, 39, 39], [135, 135, 135], [202, 202, 202], [92, 92, 92]]"
6128,F:\Temp\1999\Massimo Siragusa\2.jpg,"[[68, 128, 157], [38, 40, 41], [145, 197, 217], [55, 93, 97], [97, 167, 199]]"
6129,F:\Temp\1999\Stefano De Luigi\9.jpg,"[[15, 15, 15], [160, 160, 160], [114, 114, 114], [211, 211, 211], [58, 58, 58]]"
6130,F:\Temp\1999\Chien-Chi Chang\10.jpg,"[[153, 153, 153], [25, 25, 25], [109, 109, 109], [184, 184, 184], [62, 62, 62]]"
6131,F:\Temp\1999\Roger Lemoyne\3.jpg,"[[220, 220, 220], [92, 92, 92], [141, 141, 141], [182, 182, 182], [33, 33, 33]]"
6132,F:\Temp\1999\Roger Lemoyne\2.jpg,"[[177, 177, 177], [84, 84, 84], [133, 133, 133], [32, 32, 32], [214, 214, 214]]"
6133,F:\Temp\1999\Roger Lemoyne\1.jpg,"[[234, 234, 234], [26, 26, 26], [138, 138, 138], [186, 186, 186], [81, 81, 81]]"
6134,F:\Temp\1999\Mike Stocker\1.jpg,"[[33, 31, 32], [128, 123, 137], [217, 210, 210], [180, 163, 168], [87, 81, 88]]"
6135,F:\Temp\1999\Trent Parke\1.jpg,"[[33, 33, 33], [219, 219, 219], [122, 122, 122], [174, 174, 174], [74, 74, 74]]"
6136,F:\Temp\1999\Rich Addicks\1.jpg,"[[45, 45, 45], [234, 234, 234], [115, 115, 115], [81, 81, 81], [161, 161, 161]]"
6137,F:\Temp\1999\Nancy Andrews\1.jpg,"[[39, 39, 39], [153, 153, 153], [114, 114, 114], [76, 76, 76], [196, 196, 196]]"
6138,F:\Temp\1999\Gideon Mendel\1.jpg,"[[40, 40, 40], [222, 222, 222], [117, 117, 117], [170, 170, 170], [74, 74, 74]]"
6139,F:\Temp\1999\Wendy Sue Lamm\1.jpg,"[[209, 218, 206], [27, 28, 32], [152, 137, 86], [193, 190, 146], [97, 81, 49]]"
6140,F:\Temp\1999\Mike Goldwater\6.jpg,"[[164, 164, 164], [27, 27, 27], [108, 108, 108], [218, 218, 218], [63, 63, 63]]"
6141,F:\Temp\1999\Marco Vacca\1.jpg,"[[200, 200, 200], [68, 68, 68], [111, 111, 111], [30, 30, 30], [157, 157, 157]]"
6142,F:\Temp\1999\Roger Lemoyne\8.jpg,"[[197, 197, 197], [72, 72, 72], [119, 119, 119], [159, 159, 159], [25, 25, 25]]"
6143,F:\Temp\1999\Mark Power\3.jpg,"[[28, 28, 28], [177, 177, 177], [194, 194, 194], [106, 106, 106], [157, 157, 157]]"
6144,F:\Temp\1999\Chien-Chi Chang\2.jpg,"[[22, 22, 22], [148, 148, 148], [108, 108, 108], [183, 183, 183], [62, 62, 62]]"
6145,F:\Temp\1999\Thys Dullaart\6.jpg,"[[29, 29, 29], [160, 160, 160], [111, 111, 111], [197, 197, 197], [67, 67, 67]]"
6146,F:\Temp\1999\Ettore Malanca\1.jpg,"[[109, 109, 109], [29, 29, 29], [192, 192, 192], [67, 67, 67], [150, 150, 150]]"
6147,F:\Temp\1999\Ettore Malanca\2.jpg,"[[116, 116, 116], [28, 28, 28], [180, 180, 180], [76, 76, 76], [150, 150, 150]]"
6148,F:\Temp\1999\Massimo Siragusa\7.jpg,"[[35, 35, 37], [156, 74, 45], [230, 226, 200], [203, 163, 62], [93, 49, 38]]"
6149,F:\Temp\1999\Ettore Malanca\10.jpg,"[[190, 190, 190], [32, 32, 32], [116, 116, 116], [150, 150, 150], [74, 74, 74]]"
6150,F:\Temp\1999\Mike Goldwater\1.jpg,"[[22, 22, 22], [181, 181, 181], [106, 106, 106], [65, 65, 65], [144, 144, 144]]"
6151,F:\Temp\1999\Stefano De Luigi\4.jpg,"[[213, 213, 213], [30, 30, 30], [79, 79, 79], [126, 126, 126], [189, 189, 189]]"
6152,F:\Temp\1999\Stefano De Luigi\5.jpg,"[[162, 162, 162], [43, 43, 43], [116, 116, 116], [233, 233, 233], [79, 79, 79]]"
6153,F:\Temp\1999\Thys Dullaart\10.jpg,"[[68, 68, 68], [189, 189, 189], [35, 35, 35], [108, 108, 108], [150, 150, 150]]"
6154,F:\Temp\1999\Thys Dullaart\9.jpg,"[[152, 152, 152], [29, 29, 29], [199, 199, 199], [62, 62, 62], [104, 104, 104]]"
6155,F:\Temp\1999\Ettore Malanca\8.jpg,"[[187, 187, 187], [25, 25, 25], [117, 117, 117], [74, 74, 74], [157, 157, 157]]"
6156,F:\Temp\1999\Thys Dullaart\1.jpg,"[[21, 21, 21], [191, 191, 191], [95, 95, 95], [51, 51, 51], [146, 146, 146]]"
6157,F:\Temp\1999\Stefano De Luigi\7.jpg,"[[42, 42, 42], [222, 222, 222], [131, 131, 131], [179, 179, 179], [81, 81, 81]]"
6158,F:\Temp\1999\Nicolai Fuglsig\8.jpg,"[[39, 39, 39], [150, 150, 150], [107, 107, 107], [68, 68, 68], [195, 195, 195]]"
6159,F:\Temp\1999\Chien-Chi Chang\1.jpg,"[[56, 56, 56], [141, 141, 141], [24, 24, 24], [186, 186, 186], [95, 95, 95]]"
6160,F:\Temp\1999\Saurabh Das\1.jpg,"[[159, 151, 91], [54, 43, 7], [99, 95, 31], [194, 191, 160], [128, 123, 61]]"
6161,F:\Temp\1999\Chien-Chi Chang\6.jpg,"[[41, 41, 41], [165, 165, 165], [67, 67, 67], [101, 101, 101], [131, 131, 131]]"
6162,F:\Temp\1999\Massimo Siragusa\3.jpg,"[[21, 21, 24], [26, 88, 165], [175, 145, 171], [21, 42, 102], [109, 82, 78]]"
6163,F:\Temp\1999\Ettore Malanca\5.jpg,"[[174, 174, 174], [66, 66, 66], [100, 100, 100], [34, 34, 34], [130, 130, 130]]"
6164,F:\Temp\1999\Srdjan Ilic\1.jpg,"[[31, 28, 27], [187, 162, 153], [90, 64, 53], [224, 215, 218], [143, 110, 93]]"
6165,F:\Temp\1999\Ettore Malanca\4.jpg,"[[107, 107, 107], [27, 27, 27], [203, 203, 203], [63, 63, 63], [159, 159, 159]]"
6166,F:\Temp\1999\Yunghi Kim\9.jpg,"[[43, 43, 43], [104, 104, 104], [144, 144, 144], [72, 72, 72], [193, 193, 193]]"
6167,F:\Temp\1999\Jack Picone\1.jpg,"[[129, 129, 129], [31, 31, 31], [183, 183, 183], [77, 77, 77], [212, 212, 212]]"
6168,F:\Temp\1999\Ettore Malanca\3.jpg,"[[188, 188, 188], [20, 20, 20], [105, 105, 105], [146, 146, 146], [64, 64, 64]]"
6169,F:\Temp\1999\Chien-Chi Chang\8.jpg,"[[60, 60, 60], [145, 145, 146], [24, 24, 24], [106, 106, 106], [177, 177, 178]]"
6170,F:\Temp\1999\Stefano De Luigi\3.jpg,"[[175, 175, 175], [30, 30, 30], [77, 77, 77], [128, 128, 128], [213, 213, 213]]"
6171,F:\Temp\1999\Nicolai Fuglsig\2.jpg,"[[138, 138, 138], [44, 44, 44], [208, 208, 208], [91, 91, 91], [174, 174, 174]]"
6172,F:\Temp\1999\Ettore Malanca\6.jpg,"[[168, 168, 168], [34, 34, 34], [120, 120, 120], [201, 201, 201], [74, 74, 74]]"
6173,F:\Temp\1999\Stefano De Luigi\2.jpg,"[[14, 14, 14], [165, 165, 165], [116, 116, 116], [62, 62, 62], [208, 208, 208]]"
6174,F:\Temp\1999\Ettore Malanca\7.jpg,"[[163, 163, 163], [36, 36, 36], [128, 128, 128], [90, 90, 90], [196, 196, 196]]"
6175,F:\Temp\1999\Thys Dullaart\7.jpg,"[[30, 30, 30], [146, 146, 146], [103, 103, 103], [197, 197, 197], [66, 66, 66]]"
6176,F:\Temp\1999\Antonin Kratochvil\7.jpg,"[[29, 29, 29], [187, 187, 187], [132, 132, 132], [161, 161, 161], [96, 96, 96]]"
6177,F:\Temp\1999\Faustino Soriano\1.jpg,"[[198, 132, 54], [130, 55, 23], [214, 170, 98], [72, 29, 27], [171, 96, 23]]"
6178,F:\Temp\2000\Harald Henden\1.jpg,"[[119, 119, 103], [46, 46, 37], [207, 210, 198], [164, 164, 146], [77, 78, 67]]"
6179,F:\Temp\2000\Yuri Kozyrev\3.jpg,"[[77, 65, 56], [141, 128, 108], [45, 43, 42], [176, 171, 156], [109, 95, 78]]"
6180,F:\Temp\2000\Denis Dailleux\7.jpg,"[[49, 49, 49], [161, 161, 161], [85, 85, 85], [125, 125, 125], [194, 194, 194]]"
6181,F:\Temp\2000\Yannis Behrakis\4.jpg,"[[198, 186, 164], [44, 42, 41], [135, 120, 101], [170, 157, 136], [90, 74, 59]]"
6182,F:\Temp\2000\Yuri Kozyrev\4.jpg,"[[157, 148, 134], [42, 44, 38], [206, 208, 206], [108, 101, 85], [74, 69, 57]]"
6183,F:\Temp\2000\Yannis Behrakis\10.jpg,"[[85, 73, 53], [153, 142, 112], [47, 47, 40], [122, 107, 77], [192, 185, 158]]"
6184,F:\Temp\2000\Yannis Behrakis\6.jpg,"[[91, 55, 46], [137, 119, 118], [178, 169, 157], [99, 82, 82], [49, 45, 41]]"
6185,F:\Temp\2000\Ilkka Uimonen\2.jpg,"[[44, 49, 43], [180, 182, 146], [152, 142, 97], [226, 231, 216], [102, 92, 70]]"
6186,F:\Temp\2000\Yannis Behrakis\2.jpg,"[[42, 41, 41], [148, 131, 117], [78, 65, 59], [200, 185, 166], [115, 99, 85]]"
6187,F:\Temp\2000\Jan Dago\1.jpg,"[[76, 76, 76], [154, 154, 154], [112, 112, 112], [196, 196, 196], [42, 42, 42]]"
6188,F:\Temp\2000\Ilkka Uimonen\6.jpg,"[[100, 67, 54], [213, 213, 201], [178, 168, 135], [43, 37, 37], [143, 121, 89]]"
6189,F:\Temp\2000\Yuri Kozyrev\5.jpg,"[[71, 66, 61], [205, 206, 214], [43, 44, 41], [152, 145, 145], [105, 99, 92]]"
6190,F:\Temp\2000\Ilkka Uimonen\8.jpg,"[[47, 65, 91], [29, 30, 35], [186, 190, 173], [134, 104, 74], [91, 123, 148]]"
6191,F:\Temp\2000\Tine Harden\1.jpg,"[[22, 22, 22], [161, 161, 155], [106, 106, 104], [65, 65, 64], [219, 219, 215]]"
6192,F:\Temp\2000\Yuri Kozyrev\7.jpg,"[[49, 48, 40], [138, 111, 76], [159, 152, 144], [97, 75, 50], [182, 185, 185]]"
6193,F:\Temp\2000\Karl Lang\9.jpg,"[[213, 215, 208], [95, 93, 76], [173, 177, 159], [46, 47, 43], [139, 140, 115]]"
6194,F:\Temp\2000\Ilkka Uimonen\3.jpg,"[[129, 121, 89], [44, 44, 38], [181, 179, 154], [94, 88, 63], [153, 151, 121]]"
6195,F:\Temp\2000\Yannis Behrakis\9.jpg,"[[119, 111, 105], [171, 164, 152], [44, 44, 45], [146, 136, 126], [91, 80, 75]]"
6196,F:\Temp\2000\Ilkka Uimonen\4.jpg,"[[46, 44, 45], [203, 206, 194], [92, 103, 107], [129, 79, 55], [174, 160, 129]]"
6197,F:\Temp\2000\Claudine Doury\9.jpg,"[[162, 162, 162], [42, 42, 42], [73, 73, 73], [202, 202, 202], [116, 116, 116]]"
6198,F:\Temp\2000\Ilkka Uimonen\9.jpg,"[[177, 175, 154], [46, 48, 49], [136, 127, 111], [222, 225, 213], [94, 82, 75]]"
6199,F:\Temp\2000\Tomasz Gudzowaty\1.jpg,"[[141, 141, 141], [65, 65, 65], [175, 175, 175], [106, 106, 106], [26, 26, 26]]"
6200,F:\Temp\2000\Yuri Kozyrev\8.jpg,"[[146, 141, 133], [105, 102, 93], [198, 196, 198], [55, 52, 47], [221, 221, 222]]"
6201,F:\Temp\2000\Yannis Behrakis\3.jpg,"[[44, 41, 41], [171, 143, 124], [98, 66, 58], [133, 106, 93], [204, 185, 165]]"
6202,F:\Temp\2000\Yuri Kozyrev\2.jpg,"[[40, 42, 39], [209, 215, 218], [101, 100, 91], [69, 67, 61], [144, 140, 133]]"
6203,F:\Temp\2000\Yannis Behrakis\7.jpg,"[[43, 43, 36], [170, 151, 120], [205, 197, 168], [133, 109, 81], [91, 69, 53]]"
6204,F:\Temp\2000\Trent Parke\5.jpg,"[[79, 79, 79], [167, 167, 167], [33, 33, 33], [123, 123, 123], [211, 211, 211]]"
6205,F:\Temp\2000\Tine Harden\2.jpg,"[[117, 117, 117], [19, 19, 19], [221, 221, 221], [70, 70, 70], [167, 167, 167]]"
6206,F:\Temp\2000\Ilkka Uimonen\5.jpg,"[[79, 80, 65], [126, 128, 106], [51, 54, 43], [175, 175, 150], [103, 104, 86]]"
6207,F:\Temp\2000\Ilkka Uimonen\7.jpg,"[[116, 112, 92], [41, 41, 37], [192, 195, 175], [90, 61, 49], [157, 158, 132]]"
6208,F:\Temp\2000\Ilkka Uimonen\10.jpg,"[[45, 44, 43], [195, 193, 170], [167, 160, 133], [128, 121, 101], [86, 79, 67]]"
6209,F:\Temp\2000\Ilkka Uimonen\1.jpg,"[[157, 177, 180], [178, 193, 194], [46, 43, 47], [74, 108, 137], [156, 110, 52]]"
6210,F:\Temp\2000\Raphaël Gaillarde\10.jpg,"[[31, 31, 31], [189, 189, 189], [71, 71, 71], [149, 149, 149], [107, 107, 107]]"
6211,F:\Temp\2000\Trent Parke\6.jpg,"[[78, 78, 78], [164, 164, 164], [37, 37, 37], [210, 210, 210], [120, 120, 120]]"
6212,F:\Temp\2000\Isabel Muñoz\5.jpg,"[[68, 68, 68], [170, 170, 170], [220, 220, 220], [135, 135, 135], [98, 98, 98]]"
6213,F:\Temp\2000\Isabel Muñoz\6.jpg,"[[208, 208, 208], [60, 60, 60], [87, 87, 87], [112, 112, 112], [156, 156, 156]]"
6214,F:\Temp\2000\Wang Yao\1.jpg,"[[45, 45, 45], [198, 198, 198], [122, 122, 122], [159, 159, 159], [85, 85, 85]]"
6215,F:\Temp\2000\Claudine Doury\3.jpg,"[[172, 172, 172], [59, 59, 59], [153, 153, 153], [126, 126, 126], [184, 184, 184]]"
6216,F:\Temp\2000\Tine Harden\7.jpg,"[[23, 23, 23], [120, 120, 120], [214, 214, 214], [71, 71, 71], [165, 165, 165]]"
6217,F:\Temp\2000\Tine Harden\8.jpg,"[[21, 21, 21], [206, 205, 203], [111, 110, 108], [63, 63, 62], [157, 156, 153]]"
6218,F:\Temp\2000\Trent Parke\3.jpg,"[[217, 217, 217], [51, 51, 51], [154, 154, 154], [191, 191, 191], [109, 109, 109]]"
6219,F:\Temp\2000\Norbert Wu\2.jpg,"[[64, 142, 127], [23, 27, 21], [133, 199, 169], [32, 86, 83], [205, 234, 217]]"
6220,F:\Temp\2000\Claudine Doury\1.jpg,"[[180, 180, 180], [158, 158, 158], [172, 172, 172], [58, 58, 58], [145, 145, 145]]"
6221,F:\Temp\2000\Trent Parke\1.jpg,"[[39, 39, 39], [224, 224, 224], [122, 122, 122], [79, 79, 79], [169, 169, 169]]"
6222,F:\Temp\2000\Trent Parke\2.jpg,"[[30, 30, 30], [198, 198, 198], [91, 91, 91], [232, 232, 232], [162, 162, 162]]"
6223,F:\Temp\2000\Tine Harden\3.jpg,"[[223, 223, 223], [15, 15, 15], [114, 114, 114], [158, 158, 158], [66, 66, 66]]"
6224,F:\Temp\2000\Claudine Doury\5.jpg,"[[199, 199, 199], [60, 60, 60], [145, 145, 145], [104, 104, 104], [179, 179, 179]]"
6225,F:\Temp\2000\Isabel Muñoz\7.jpg,"[[200, 200, 200], [80, 80, 80], [184, 184, 184], [118, 118, 118], [44, 44, 44]]"
6226,F:\Temp\2000\David W. Smith\1.jpg,"[[46, 43, 45], [131, 133, 116], [197, 213, 213], [160, 172, 161], [100, 92, 82]]"
6227,F:\Temp\2000\Olivier Boëls\1.jpg,"[[141, 146, 154], [191, 193, 200], [89, 95, 101], [116, 122, 129], [165, 169, 178]]"
6228,F:\Temp\2000\Mike Abrahams\2.jpg,"[[38, 38, 38], [157, 157, 157], [70, 70, 70], [205, 205, 205], [114, 114, 114]]"
6229,F:\Temp\2000\Claudine Doury\4.jpg,"[[47, 47, 47], [202, 202, 202], [117, 117, 117], [75, 75, 75], [159, 159, 159]]"
6230,F:\Temp\2000\Tine Harden\9.jpg,"[[107, 107, 107], [17, 17, 17], [208, 208, 208], [59, 59, 59], [160, 160, 160]]"
6231,F:\Temp\2000\Trent Parke\7.jpg,"[[32, 32, 32], [168, 168, 168], [81, 81, 81], [210, 210, 210], [126, 126, 126]]"
6232,F:\Temp\2000\Jan Grarup\4.jpg,"[[6, 6, 6], [127, 127, 127], [83, 83, 83], [42, 42, 42], [192, 192, 192]]"
6233,F:\Temp\2000\Tine Harden\6.jpg,"[[46, 46, 46], [149, 149, 149], [222, 222, 222], [19, 19, 19], [90, 90, 90]]"
6234,F:\Temp\2000\Karl Lang\2.jpg,"[[94, 104, 125], [212, 215, 214], [148, 161, 175], [49, 47, 47], [148, 123, 74]]"
6235,F:\Temp\2000\Claudine Doury\10.jpg,"[[37, 37, 37], [115, 115, 115], [60, 60, 60], [155, 155, 155], [87, 87, 87]]"
6236,F:\Temp\2000\Trent Parke\4.jpg,"[[40, 40, 40], [173, 173, 173], [123, 123, 123], [78, 78, 78], [228, 228, 228]]"
6237,F:\Temp\2000\Tine Harden\4.jpg,"[[21, 21, 21], [154, 154, 154], [64, 64, 64], [206, 206, 206], [110, 110, 110]]"
6238,F:\Temp\2000\Norbert Wu\3.jpg,"[[113, 86, 43], [35, 38, 29], [144, 193, 167], [78, 144, 109], [45, 94, 68]]"
6239,F:\Temp\2000\Norbert Wu\4.jpg,"[[42, 43, 45], [50, 140, 196], [47, 96, 133], [111, 197, 208], [47, 65, 81]]"
6240,F:\Temp\2000\Norbert Wu\5.jpg,"[[47, 117, 168], [40, 41, 45], [79, 177, 209], [41, 66, 116], [167, 224, 231]]"
6241,F:\Temp\2000\Norbert Wu\6.jpg,"[[36, 43, 107], [58, 166, 207], [37, 38, 38], [144, 218, 229], [38, 86, 165]]"
6242,F:\Temp\2000\Norbert Wu\7.jpg,"[[42, 39, 40], [88, 186, 202], [43, 97, 130], [125, 85, 56], [200, 185, 146]]"
6243,F:\Temp\2000\Norbert Wu\8.jpg,"[[40, 61, 99], [164, 210, 213], [39, 39, 46], [106, 177, 188], [60, 126, 151]]"
6244,F:\Temp\2000\Isabel Muñoz\8.jpg,"[[161, 161, 161], [56, 56, 56], [175, 175, 175], [145, 145, 145], [205, 205, 205]]"
6245,F:\Temp\2000\Norbert Wu\10.jpg,"[[64, 168, 186], [41, 116, 127], [37, 68, 105], [111, 198, 212], [47, 137, 154]]"
6246,F:\Temp\2000\Claudine Doury\6.jpg,"[[173, 173, 173], [41, 41, 41], [132, 132, 132], [202, 202, 202], [87, 87, 87]]"
6247,F:\Temp\2000\Kalpesh Lathigra\1.jpg,"[[40, 38, 37], [190, 168, 113], [145, 104, 67], [95, 59, 46], [219, 215, 207]]"
6248,F:\Temp\2000\Dean Sewell\2.jpg,"[[178, 178, 178], [87, 87, 87], [135, 135, 135], [224, 224, 224], [45, 45, 45]]"
6249,F:\Temp\2000\Silva\7.jpg,"[[197, 197, 197], [33, 33, 33], [117, 117, 117], [75, 75, 75], [160, 160, 160]]"
